sale_id,date,customer_id,product_id,quantity,first_name,last_name,email,country,gender,age,product_name,category,unit_price,supplier,total_price
15443,2025-02-13,4460,367,3,Christopher,Ross,johnsonashley@hotmail.com,Equatorial Guinea,Female,24,Night Light 367,Night Light,50.21,Jones-Jackson,150.63
15472,2025-05-20,1,367,2,Danielle,Anderson,tina69@salazar.com,Indonesia,Male,68,Night Light 367,Night Light,50.21,Jones-Jackson,100.42
16095,2025-08-20,2424,367,4,Shannon,Navarro,john23@hotmail.com,Oman,Male,55,Night Light 367,Night Light,50.21,Jones-Jackson,200.84
16914,2025-08-24,4399,367,2,Jessica,Sanford,jerry67@mason.com,Peru,Male,48,Night Light 367,Night Light,50.21,Jones-Jackson,100.42
17350,2024-11-26,1896,367,2,Andrea,Wagner,berrytyrone@hotmail.com,Pitcairn Islands,Male,40,Night Light 367,Night Light,50.21,Jones-Jackson,100.42
17371,2025-07-26,4098,367,4,Jesse,Stewart,mooneydanielle@johnson.com,Seychelles,Female,25,Night Light 367,Night Light,50.21,Jones-Jackson,200.84
17384,2025-10-24,2980,367,2,Nicole,Parker,delacruztammy@gmail.com,Anguilla,Male,66,Night Light 367,Night Light,50.21,Jones-Jackson,100.42
17488,2025-06-19,8,367,3,Christopher,Erickson,robertgoodwin@bradley.com,Ecuador,Male,65,Night Light 367,Night Light,50.21,Jones-Jackson,150.63
18474,2025-04-30,2693,367,1,Barbara,Robinson,kevinhall@ross.com,Saint Helena,Female,19,Night Light 367,Night Light,50.21,Jones-Jackson,50.21
18953,2025-04-03,4484,367,4,Heidi,Mayo,yblair@yahoo.com,Jersey,Female,31,Night Light 367,Night Light,50.21,Jones-Jackson,200.84
19042,2024-11-02,546,367,1,Erica,Wilson,brenda87@barrera.com,Botswana,Female,20,Night Light 367,Night Light,50.21,Jones-Jackson,50.21
19695,2025-01-21,4180,367,2,Elizabeth,Farley,jeffrey32@hotmail.com,Botswana,Male,63,Night Light 367,Night Light,50.21,Jones-Jackson,100.42
19753,2025-01-04,4729,367,4,Brian,Cain,egonzalez@cardenas-dudley.com,New Caledonia,Male,27,Night Light 367,Night Light,50.21,Jones-Jackson,200.84
19967,2025-08-24,3376,367,3,Robert,Frost,bgilbert@yahoo.com,Denmark,Male,58,Night Light 367,Night Light,50.21,Jones-Jackson,150.63
5,2025-08-16,4595,21,4,Caitlin,Suarez,barry69@bailey.info,Tonga,Male,21,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
911,2025-02-14,3684,21,1,Eric,Gibson,ccole@yahoo.com,Senegal,Female,32,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
993,2025-07-30,3795,21,3,Laura,Bryan,carriemorse@yahoo.com,Nauru,Male,49,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
1078,2024-11-21,2732,21,3,Justin,Jones,jclark@cortez.com,Uzbekistan,Female,25,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
1226,2025-07-23,4331,21,2,Amber,Odonnell,shanemoore@yahoo.com,Argentina,Male,32,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
2263,2025-08-10,3956,21,4,Ashley,May,johnsoncharles@jackson-salas.net,Jordan,Female,37,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
2336,2025-10-18,1904,21,2,Christopher,Fisher,kristin86@robertson.biz,Bolivia,Male,25,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
2707,2025-06-16,533,21,4,Anne,Watkins,nturner@little.com,Vietnam,Male,60,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
3262,2025-09-09,3148,21,3,Corey,Shelton,tracy83@oliver-moore.com,Croatia,Male,40,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
3706,2025-04-24,1866,21,3,Donald,Kim,riverakeith@perez-smith.com,Mexico,Female,28,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
4592,2025-03-25,3419,21,2,Vanessa,Keith,richardsondaniel@yahoo.com,Uganda,Female,34,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
5063,2025-07-25,1694,21,4,William,Solomon,haley23@hamilton.com,Panama,Male,34,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
5972,2025-10-09,2666,21,1,Brian,Mclaughlin,robin48@serrano-aguilar.com,Cuba,Male,19,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
6433,2024-11-30,4924,21,1,Jennifer,Zhang,lauraperez@blanchard.com,Turkmenistan,Female,69,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
7106,2025-05-08,3860,21,4,Meagan,Leon,jane53@hayes-sawyer.info,Oman,Male,28,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
7226,2024-11-27,3371,21,4,Virginia,Smith,michael59@hotmail.com,Ethiopia,Female,39,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
8185,2025-10-16,3087,21,1,Christine,Turner,whitneybrenda@yahoo.com,New Zealand,Female,43,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
8216,2024-11-28,1230,21,2,Sandra,Flores,alexanderkeller@gmail.com,Eritrea,Male,43,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
8369,2025-04-09,3045,21,2,George,Barron,terri17@smith.com,Japan,Female,25,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
9241,2025-06-02,3237,21,1,Danielle,Booker,jessicamcguire@yahoo.com,Denmark,Male,66,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
9342,2025-06-27,560,21,4,Michael,Williams,johnmolina@ward.com,Burundi,Female,24,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
9999,2025-01-10,3767,21,3,Andre,Gray,steven14@gmail.com,Cameroon,Female,33,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
10432,2025-10-08,1290,21,1,Brandi,Solis,taylordennis@berry-rodriguez.com,Gibraltar,Male,62,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
10554,2024-10-30,3291,21,3,Brandy,White,harold72@gonzalez.com,Cote d'Ivoire,Male,21,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
10635,2025-07-22,425,21,2,Troy,Smith,cindy59@alvarez-padilla.com,Tuvalu,Female,48,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
11220,2025-10-24,1649,21,2,Erik,Jones,sherrywyatt@yahoo.com,Indonesia,Male,57,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
11502,2025-05-03,1874,21,3,Jennifer,Colon,rjohnson@yahoo.com,Tuvalu,Female,62,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
12197,2025-08-10,1493,21,4,Whitney,Haynes,kevin77@bennett.com,Iran,Male,21,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
12495,2025-06-03,2268,21,1,Michele,Fleming,yatesmadison@hotmail.com,Heard Island and McDonald Islands,Female,39,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
12604,2024-12-14,3437,21,4,Christy,Coleman,john92@campbell-marsh.com,Andorra,Male,25,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
13185,2025-01-20,2351,21,3,Stanley,Davis,richardjohnson@weaver.com,Panama,Female,64,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
13360,2025-09-24,1905,21,3,Sean,Perez,deborahrobinson@johnson-day.net,Burkina Faso,Male,58,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
13655,2025-02-16,2296,21,4,Heather,Ward,nicole29@yahoo.com,Eritrea,Female,65,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
13832,2025-06-21,2520,21,2,Jessica,Miller,sloanpaul@green-dunlap.com,Madagascar,Male,47,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
14125,2024-12-10,3085,21,3,Lauren,Anderson,zmanning@myers.com,France,Female,65,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
15018,2025-03-07,1358,21,1,Danielle,Guzman,cdavis@yahoo.com,Netherlands,Male,30,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
16242,2025-04-05,2618,21,2,Kenneth,Hayes,garrettvega@gmail.com,Gambia,Male,48,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
16250,2025-09-17,265,21,2,Martha,Gardner,deckerbrian@hotmail.com,Congo,Male,55,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
16300,2025-01-04,2310,21,1,William,Coleman,lauren45@donovan-fisher.info,French Southern Territories,Male,51,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",92.14
17036,2025-05-09,4354,21,4,Maurice,Robinson,hmiranda@cooper.biz,Luxembourg,Female,52,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
18253,2025-09-09,3783,21,3,Randall,Zimmerman,teresa18@rodriguez-daniel.info,Saint Vincent and the Grenadines,Female,40,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",276.42
18667,2025-03-31,3717,21,4,Christina,Holloway,robert93@hotmail.com,Korea,Female,61,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",368.56
19508,2025-05-15,3118,21,2,Katherine,Miranda,tbrown@yahoo.com,Afghanistan,Female,63,Moon Lamp 21,LED Strip,92.14,"Meyers, King and Fowler",184.28
6,2025-02-25,2569,316,1,Albert,Hernandez,lindamiller@gmail.com,Namibia,Female,31,Night Light 316,Lamp,75.6,Campbell LLC,75.6
601,2025-03-13,464,316,1,Luis,Brown,reginaldsmith@hotmail.com,Spain,Male,60,Night Light 316,Lamp,75.6,Campbell LLC,75.6
981,2025-08-11,673,316,1,Veronica,Washington,andersonkara@jackson-carter.com,Lao People's Democratic Republic,Female,55,Night Light 316,Lamp,75.6,Campbell LLC,75.6
2091,2025-02-15,2612,316,1,Melanie,Harris,turnerjuan@trevino.info,Cuba,Female,21,Night Light 316,Lamp,75.6,Campbell LLC,75.6
2797,2025-01-22,1648,316,3,Michelle,Brown,randalljones@garcia.com,Bhutan,Female,54,Night Light 316,Lamp,75.6,Campbell LLC,226.79999999999998
2859,2025-07-05,2180,316,4,Raymond,Smith,ramoschristopher@williams.com,Gabon,Female,31,Night Light 316,Lamp,75.6,Campbell LLC,302.4
2867,2025-04-20,2532,316,4,Becky,White,spotts@gmail.com,Cape Verde,Female,59,Night Light 316,Lamp,75.6,Campbell LLC,302.4
3004,2025-09-09,697,316,2,Donna,Jackson,davisshirley@rodriguez.com,Romania,Male,68,Night Light 316,Lamp,75.6,Campbell LLC,151.2
3249,2025-10-11,2838,316,1,Caleb,Schneider,carl95@yahoo.com,Croatia,Male,42,Night Light 316,Lamp,75.6,Campbell LLC,75.6
3764,2025-02-26,4691,316,2,Christina,Sparks,thomasgraves@mueller.net,Mozambique,Male,61,Night Light 316,Lamp,75.6,Campbell LLC,151.2
4120,2025-03-14,792,316,4,William,Reed,aprilrussell@hotmail.com,Mayotte,Female,57,Night Light 316,Lamp,75.6,Campbell LLC,302.4
5343,2025-10-16,1130,316,2,Henry,Wallace,heather23@hotmail.com,Palestinian Territory,Female,38,Night Light 316,Lamp,75.6,Campbell LLC,151.2
5729,2024-11-29,4384,316,1,Melissa,Cabrera,samuel40@graham.com,Saint Vincent and the Grenadines,Female,43,Night Light 316,Lamp,75.6,Campbell LLC,75.6
5781,2024-11-21,4827,316,4,Hailey,Villarreal,monroestephanie@yahoo.com,Qatar,Female,62,Night Light 316,Lamp,75.6,Campbell LLC,302.4
6943,2024-12-21,1185,316,2,Bobby,Hernandez,stacey53@yahoo.com,Tonga,Female,26,Night Light 316,Lamp,75.6,Campbell LLC,151.2
7413,2025-05-28,3557,316,4,Jennifer,Roberts,frankwood@yahoo.com,Luxembourg,Male,34,Night Light 316,Lamp,75.6,Campbell LLC,302.4
7793,2025-04-24,1005,316,2,Michael,Moreno,jwhitaker@gmail.com,Cuba,Male,40,Night Light 316,Lamp,75.6,Campbell LLC,151.2
8547,2025-09-16,1595,316,2,Andrea,Ho,johnsonjames@hotmail.com,Botswana,Female,69,Night Light 316,Lamp,75.6,Campbell LLC,151.2
9054,2025-03-22,2901,316,4,Laura,Ford,saraharper@hernandez.com,Bulgaria,Female,28,Night Light 316,Lamp,75.6,Campbell LLC,302.4
10551,2025-02-10,4873,316,2,Zachary,Morgan,melissa55@hotmail.com,Poland,Male,48,Night Light 316,Lamp,75.6,Campbell LLC,151.2
10814,2025-03-16,4701,316,3,Daniel,Torres,yhaynes@hotmail.com,Israel,Female,47,Night Light 316,Lamp,75.6,Campbell LLC,226.79999999999998
11208,2024-11-07,2787,316,3,Jill,Wood,kathryn24@simpson.com,Spain,Female,63,Night Light 316,Lamp,75.6,Campbell LLC,226.79999999999998
11644,2025-09-20,4980,316,2,Dennis,Porter,robinsoncharles@lee-jones.com,Guinea,Female,38,Night Light 316,Lamp,75.6,Campbell LLC,151.2
13314,2025-10-08,232,316,1,Jacob,Schmidt,hannahbryant@krause.net,Belize,Female,38,Night Light 316,Lamp,75.6,Campbell LLC,75.6
13399,2025-02-08,1917,316,2,Jamie,Acevedo,dcurry@jones.org,Thailand,Female,56,Night Light 316,Lamp,75.6,Campbell LLC,151.2
13924,2025-10-18,3440,316,2,Lisa,Castillo,johnnguyen@yahoo.com,Haiti,Male,65,Night Light 316,Lamp,75.6,Campbell LLC,151.2
13991,2025-08-28,966,316,1,Jesus,Ford,popebrent@tucker.com,New Zealand,Male,53,Night Light 316,Lamp,75.6,Campbell LLC,75.6
14214,2025-09-19,2761,316,4,Alyssa,Caldwell,christian13@black.net,China,Female,23,Night Light 316,Lamp,75.6,Campbell LLC,302.4
14777,2024-11-23,4968,316,4,Gregory,Walker,angel69@gmail.com,El Salvador,Male,53,Night Light 316,Lamp,75.6,Campbell LLC,302.4
15217,2025-01-14,2509,316,1,Nicole,Robinson,kelsey92@james-tran.org,Haiti,Female,62,Night Light 316,Lamp,75.6,Campbell LLC,75.6
15923,2025-08-08,355,316,4,Tara,Hodge,stevenandrews@gmail.com,Isle of Man,Female,30,Night Light 316,Lamp,75.6,Campbell LLC,302.4
16662,2024-12-26,3293,316,4,Charles,White,millerchelsea@parker-rasmussen.com,Bosnia and Herzegovina,Male,26,Night Light 316,Lamp,75.6,Campbell LLC,302.4
17440,2024-11-10,1651,316,4,Becky,James,merrittdonald@gmail.com,Burundi,Male,57,Night Light 316,Lamp,75.6,Campbell LLC,302.4
17469,2025-05-08,2403,316,1,Kenneth,Glover,alexandria70@gmail.com,El Salvador,Male,35,Night Light 316,Lamp,75.6,Campbell LLC,75.6
17647,2024-11-30,167,316,4,John,Walker,eleonard@gmail.com,Kiribati,Female,48,Night Light 316,Lamp,75.6,Campbell LLC,302.4
18159,2025-09-02,4907,316,2,Danny,Yoder,mistysnyder@fox-arnold.com,Samoa,Male,22,Night Light 316,Lamp,75.6,Campbell LLC,151.2
18290,2025-02-18,1466,316,2,Micheal,Booker,lopezdavid@gmail.com,Marshall Islands,Female,28,Night Light 316,Lamp,75.6,Campbell LLC,151.2
18390,2025-03-01,2546,316,4,James,Gonzalez,terrimartinez@yahoo.com,Cape Verde,Male,43,Night Light 316,Lamp,75.6,Campbell LLC,302.4
18400,2025-06-29,55,316,1,Deborah,Jennings,vmccoy@yahoo.com,Cyprus,Male,47,Night Light 316,Lamp,75.6,Campbell LLC,75.6
19298,2025-01-15,2360,316,1,Darin,Harvey,jasminevillegas@hotmail.com,Jamaica,Male,38,Night Light 316,Lamp,75.6,Campbell LLC,75.6
19922,2024-11-23,164,316,3,Rebecca,Mckinney,matthew09@hotmail.com,Colombia,Female,29,Night Light 316,Lamp,75.6,Campbell LLC,226.79999999999998
19947,2025-05-25,1453,316,4,Bobby,Chavez,lopezann@taylor.com,Philippines,Female,49,Night Light 316,Lamp,75.6,Campbell LLC,302.4
7,2024-11-08,1886,246,1,David,Holland,thomasmelanie@gmail.com,Macao,Female,56,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
289,2025-01-26,2837,246,2,Andrew,Ramirez,kmaldonado@austin-jordan.com,Slovakia (Slovak Republic),Female,40,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
390,2025-08-24,3694,246,3,Kristen,Williams,vbenton@wilson-diaz.info,Colombia,Female,69,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
529,2025-08-12,1846,246,1,Melissa,Clayton,david60@yahoo.com,Benin,Male,34,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
1054,2025-06-09,188,246,4,John,Nguyen,joseph95@walker.com,Comoros,Male,60,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
1968,2025-02-04,4557,246,2,Alicia,Lopez,kruiz@yahoo.com,Christmas Island,Male,66,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
2315,2025-01-27,2136,246,1,Alisha,Flores,nsilva@cohen-adams.com,Maldives,Male,51,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
3522,2025-02-23,2756,246,1,Aaron,Davis,xjones@perez.com,Armenia,Male,28,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
3782,2025-03-07,2559,246,2,Kevin,Evans,ryanrosales@gmail.com,Serbia,Female,37,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
4307,2025-07-17,1518,246,4,Alyssa,Campbell,lopezjordan@smith.com,Canada,Male,59,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
4894,2025-09-17,2567,246,4,Jeremy,Hunt,gcrosby@gmail.com,Tunisia,Female,19,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
5358,2025-07-31,3601,246,1,Cynthia,Williams,richard75@vasquez.com,South Georgia and the South Sandwich Islands,Male,33,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
5806,2025-05-21,3604,246,4,Kelly,Garner,qbrown@hotmail.com,Tanzania,Female,67,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
5948,2025-09-26,255,246,2,Yolanda,Hoover,ccrane@hotmail.com,Djibouti,Male,30,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
6172,2024-12-11,1987,246,1,Richard,Zhang,edwardsjonathan@chapman.biz,Puerto Rico,Female,66,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
6721,2025-04-14,3009,246,4,Stephanie,Gray,oporter@gmail.com,Guam,Female,36,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
6994,2025-03-29,4130,246,4,Sue,Green,jacob98@hobbs-roberts.com,Dominican Republic,Male,55,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
7237,2025-07-19,2414,246,2,Patrick,Martin,debra48@hotmail.com,Barbados,Male,53,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
7856,2025-04-10,4859,246,3,Julia,Mcdonald,pbarnes@gmail.com,Tonga,Male,54,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
8569,2025-08-31,3673,246,3,Jacob,Christensen,marshallalexander@hotmail.com,Norway,Male,51,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
9086,2025-10-14,2249,246,1,Bryan,Austin,kristinhoffman@gmail.com,Thailand,Female,20,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
9467,2025-10-06,1630,246,2,Catherine,Rivas,pwalker@evans.biz,Turkey,Female,63,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
9790,2024-12-07,4523,246,4,Todd,Bonilla,odoyle@yahoo.com,Panama,Male,42,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
9959,2025-08-03,1366,246,3,Joshua,Ramsey,emily07@evans.com,Kenya,Female,47,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
11837,2025-09-08,603,246,4,Tracy,Smith,ericfrederick@gmail.com,Kazakhstan,Female,22,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
12001,2025-04-01,4276,246,3,Justin,Welch,harrisdestiny@russo.info,Guinea-Bissau,Male,38,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
12014,2025-08-01,3165,246,2,Erik,Warner,nadams@hotmail.com,Gambia,Male,18,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
12536,2025-09-30,2226,246,2,David,Banks,matthew77@hernandez-morris.org,Moldova,Male,62,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
13262,2024-12-26,336,246,2,Michele,Johnson,ubowers@yahoo.com,Bermuda,Female,59,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
14402,2025-01-29,395,246,3,Aaron,Berg,smitchell@yahoo.com,Wallis and Futuna,Male,45,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
14596,2025-06-09,742,246,3,Mia,Gibson,stephaniecoleman@copeland.org,Djibouti,Female,56,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
15032,2024-11-22,494,246,4,Anthony,Case,amydavis@gmail.com,Tanzania,Female,21,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",539.64
15091,2024-12-07,4924,246,2,Jennifer,Zhang,lauraperez@blanchard.com,Turkmenistan,Female,69,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
15144,2025-02-15,589,246,3,Nicholas,Martinez,hclarke@yahoo.com,Western Sahara,Female,40,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",404.73
16393,2025-05-18,2448,246,1,Daniel,Smith,heatherburns@hotmail.com,Palestinian Territory,Male,59,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
16640,2025-05-15,2445,246,1,Julia,Morgan,christopherharris@jones-craig.com,United States Minor Outlying Islands,Female,30,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
17598,2025-01-05,2335,246,1,Beverly,Miller,rmartinez@nash.com,Brunei Darussalam,Male,60,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",134.91
19087,2024-11-07,2528,246,2,Jason,Ortiz,brandi07@gmail.com,Vanuatu,Male,57,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
19129,2025-10-23,1892,246,2,Eric,Mack,mlittle@carlson-parrish.org,Djibouti,Female,46,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
19598,2025-03-01,2413,246,2,Devin,Barnes,fbaker@yahoo.com,Lebanon,Female,46,Moon Lamp 246,Night Light,134.91,"Ortiz, Day and Torres",269.82
8,2025-07-18,1300,90,4,Latasha,Morales,deckerthomas@hotmail.com,Saudi Arabia,Female,20,Lamp 90,LED Strip,43.35,Simpson-Sanders,173.4
872,2025-08-09,3232,90,1,Chelsea,White,julie89@greene-johns.info,Northern Mariana Islands,Female,52,Lamp 90,LED Strip,43.35,Simpson-Sanders,43.35
1154,2025-05-02,4024,90,2,Jesse,Jordan,taylorbrittany@henderson.com,Bahamas,Female,54,Lamp 90,LED Strip,43.35,Simpson-Sanders,86.7
1416,2025-09-27,3093,90,4,Lindsey,Wilson,sjohnston@gmail.com,Kyrgyz Republic,Male,56,Lamp 90,LED Strip,43.35,Simpson-Sanders,173.4
1820,2025-06-27,3184,90,4,Anthony,Williams,boydbrady@parrish-barnes.com,Puerto Rico,Female,44,Lamp 90,LED Strip,43.35,Simpson-Sanders,173.4
2324,2025-10-13,583,90,4,Mariah,Taylor,bestchristopher@mendez.com,Nepal,Female,67,Lamp 90,LED Strip,43.35,Simpson-Sanders,173.4
2405,2025-10-19,2604,90,1,Donald,Hernandez,joncantu@smith-davis.biz,Gambia,Male,35,Lamp 90,LED Strip,43.35,Simpson-Sanders,43.35
2484,2024-11-08,3352,90,1,Rachel,Hoover,rodneyweber@gmail.com,Northern Mariana Islands,Female,67,Lamp 90,LED Strip,43.35,Simpson-Sanders,43.35
3106,2024-11-03,3635,90,3,Kenneth,Schaefer,linda37@yahoo.com,Greenland,Female,66,Lamp 90,LED Strip,43.35,Simpson-Sanders,130.05
3374,2024-11-09,3748,90,1,Jacqueline,Lopez,benjamin24@dennis.com,British Virgin Islands,Female,62,Lamp 90,LED Strip,43.35,Simpson-Sanders,43.35
